timestamp_utc,instrument,direction,spot_price,perp_price,basis_bps,funding_rate_last,funding_rate_next,next_funding_time,minutes_to_next_funding,expected_edge_bps,confidence_score,state,signal_flag,entry_flag,exit_flag,note
2026-04-18T00:31:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.99,2420.71,-5.284910342320759,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,449.00010000000003,-21.39241034232076,0.17175975640575117,FLAT,False,False,False,
2026-04-18T00:32:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2421.26,2419.91,-5.5756093934578015,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,448.00010000000003,-21.6831093934578,0.17115182224631414,FLAT,False,False,False,
2026-04-18T00:33:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2418.45,2417.01,-5.9542268808517855,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,447.00010000000003,-22.061726880851786,0.17038479533754416,FLAT,False,False,False,
2026-04-18T00:34:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2413.3,2412.01,-5.345377698586846,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,446.00010000000003,-21.452877698586846,0.17163191631457925,FLAT,False,False,False,
2026-04-18T00:35:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2414.2,2412.8,-5.799022450499694,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,445.00010000000003,-21.906522450499693,0.17069588096507843,FLAT,False,False,False,
2026-04-18T00:36:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2412.19,2411.01,-4.891820296078817,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,444.00010000000003,-20.999320296078817,0.17260894035541605,FLAT,False,False,False,
2026-04-18T00:37:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2412.39,2411.28,-4.601246067176835,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,443.00010000000003,-20.708746067176836,0.17325729669967485,FLAT,False,False,False,
2026-04-18T00:38:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2416.99,2415.81,-4.882105428652317,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,442.00010000000003,-20.989605428652318,0.17263033025421254,FLAT,False,False,False,
2026-04-18T00:39:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2415.36,2414.09,-5.25801536830941,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,441.00010000000003,-21.36551536830941,0.1718168538630663,FLAT,False,False,False,
2026-04-18T00:40:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,2417.24,2415.93,-5.419403948304452,-2.327e-05,-1.075e-05,2026-04-18T08:00:00.006000+00:00,440.00010000000003,-21.52690394830445,0.1714764056315091,FLAT,False,False,False,
