timestamp_utc,instrument,direction,spot_price,perp_price,basis_bps,funding_rate_last,funding_rate_next,next_funding_time,minutes_to_next_funding,expected_edge_bps,confidence_score,state,signal_flag,entry_flag,exit_flag,note
2024-07-03T00:20:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3426.45,3425.12,-3.8815683871059763,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,460.0000166666667,-18.881568387105975,0.22146822644491646,FLAT,False,False,False,
2024-07-03T00:21:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.14,3426.92,-3.558781146627034,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,459.0000166666667,-18.558781146627034,0.2236097290768434,FLAT,False,False,False,
2024-07-03T00:22:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.14,3426.86,-3.7338031702315115,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,458.0000166666667,-18.73380317023151,0.22244144869325871,FLAT,False,False,False,
2024-07-03T00:23:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.14,3426.87,-3.7046328329647618,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,457.0000166666667,-18.704632832964762,0.22263498757232966,FLAT,False,False,False,
2024-07-03T00:24:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.72,3427.34,-4.024825590890053,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,456.0000166666667,-19.024825590890053,0.22053604703121854,FLAT,False,False,False,
2024-07-03T00:25:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3429.57,3428.1,-4.2862516292137345,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,455.0000166666667,-19.286251629213734,0.21886340274386124,FLAT,False,False,False,
2024-07-03T00:26:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.24,3426.66,-4.608778848621822,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,454.0000166666667,-19.60877884862182,0.21684969574101393,FLAT,False,False,False,
2024-07-03T00:27:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3427.47,3426.19,-3.7345330520755704,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,453.0000166666667,-18.73453305207557,0.22243661208719523,FLAT,False,False,False,
2024-07-03T00:28:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3427.48,3425.92,-4.5514488778926365,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,452.0000166666667,-19.551448877892636,0.2172036576398912,FLAT,False,False,False,
2024-07-03T00:29:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3427.47,3425.79,-4.901574630849684,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,451.0000166666667,-19.901574630849684,0.21506840557867685,FLAT,False,False,False,
2024-07-03T00:30:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.28,3427.15,-3.296113502981405,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,450.0000166666667,-18.296113502981406,0.2253950626535629,FLAT,False,False,False,
2024-07-03T00:31:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3426.74,3425.06,-4.902618815550162,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,449.0000166666667,-19.902618815550163,0.21506213162695467,FLAT,False,False,False,
2024-07-03T00:32:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3426.73,3425.46,-3.7061571819197363,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,448.0000166666667,-18.706157181919735,0.22262486224936706,FLAT,False,False,False,
2024-07-03T00:33:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.71,3427.52,-3.4706930594890046,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,447.0000166666667,-18.470693059489005,0.2242041514356175,FLAT,False,False,False,
2024-07-03T00:34:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3429.31,3428.16,-3.353444278878524,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,446.0000166666667,-18.353444278878523,0.2250020848625068,FLAT,False,False,False,
2024-07-03T00:35:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.0,3428.91,-3.177842565598092,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,445.0000166666667,-18.17784256559809,0.226211635560797,FLAT,False,False,False,
2024-07-03T00:36:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.0,3428.56,-4.198250728863132,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,444.0000166666667,-19.198250728863133,0.2194223683512611,FLAT,False,False,False,
2024-07-03T00:37:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.79,3429.56,-3.5851800897169985,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,443.0000166666667,-18.585180089717,0.22343242898342902,FLAT,False,False,False,
2024-07-03T00:38:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.69,3429.29,-4.08081173175102,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,442.0000166666667,-19.08081173175102,0.22017475793352487,FLAT,False,False,False,
2024-07-03T00:39:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.06,3428.58,-4.314793327230481,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,441.0000166666667,-19.314793327230483,0.21868299423824084,FLAT,False,False,False,
2024-07-03T00:40:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.28,3429.12,-3.3816481453418064,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,440.0000166666667,-18.381648145341806,0.2248094391976434,FLAT,False,False,False,
2024-07-03T00:41:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.47,3430.29,-3.438759482087375,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,439.0000166666667,-18.438759482087374,0.22442071065025548,FLAT,False,False,False,
2024-07-03T00:42:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.09,3429.75,-3.90546444424409,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,438.0000166666667,-18.90546444424409,0.2213119602495835,FLAT,False,False,False,
2024-07-03T00:43:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.22,3429.62,-4.663064449379256,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,437.0000166666667,-19.663064449379256,0.2165161027102746,FLAT,False,False,False,
2024-07-03T00:44:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.22,3429.9,-3.8470281707372567,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,436.0000166666667,-18.847028170737257,0.22169464884853607,FLAT,False,False,False,
2024-07-03T00:45:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3432.0,3431.0,-2.913752913752914,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,435.0000166666667,-17.913752913752916,0.22806381217098587,FLAT,False,False,False,
2024-07-03T00:46:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.61,3430.01,-4.6625344954697905,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,434.0000166666667,-19.662534495469792,0.21651935197990602,FLAT,False,False,False,
2024-07-03T00:47:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.61,3430.17,-4.196281045923209,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,433.0000166666667,-19.196281045923207,0.21943492658927255,FLAT,False,False,False,
2024-07-03T00:48:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3431.27,3429.83,-4.196696849854586,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,432.0000166666667,-19.196696849854586,0.21943227534827403,FLAT,False,False,False,
2024-07-03T00:49:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3430.0,3428.37,-4.752186588921601,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,431.0000166666667,-19.752186588921603,0.21597173624027938,FLAT,False,False,False,
2024-07-03T00:50:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3428.41,3427.14,-3.704341079392435,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,430.0000166666667,-18.704341079392435,0.2226369256597644,FLAT,False,False,False,
2024-07-03T00:51:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3426.85,3425.5,-3.9394779462185654,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,429.0000166666667,-18.939477946218567,0.22109006722242325,FLAT,False,False,False,
2024-07-03T00:52:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3427.73,3426.25,-4.317726308664971,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,428.0000166666667,-19.317726308664973,0.21866447967424776,FLAT,False,False,False,
2024-07-03T00:53:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3427.57,3426.1,-4.288752673177366,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,427.0000166666667,-19.288752673177367,0.2188475767003704,FLAT,False,False,False,
2024-07-03T00:54:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3425.8,3424.37,-4.174207484384059,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,426.0000166666667,-19.17420748438406,0.21957580407811306,FLAT,False,False,False,
2024-07-03T00:55:00+00:00,ETHUSDT,LONG_SPOT_SHORT_PERP,3425.0,3423.58,-4.1459854014600666,0.0001,0.0001,2024-07-03T08:00:00.001000+00:00,425.0000166666667,-19.145985401460067,0.2197563017566353,FLAT,False,False,False,
