trade_id,entry_time,exit_time,entry_spot,entry_perp,exit_spot,exit_perp,entry_basis_bps,exit_basis_bps,qty_eth,notional_usd,entry_confidence,funding_events,funding_pnl,basis_pnl,cost_pnl,net_pnl,hold_minutes,exit_reason
1,2024-07-04 02:00:00+00:00,2024-07-04 08:00:00+00:00,3157.95,3170.0,3183.71,3182.77,38.15766557418636,-2.9525302241725995,31.666112509697747,100000.0,0.88104876593264,1,10.0,411.3428015009813,160.0,261.3428015009813,360,profit_convergence
2,2024-11-11 15:33:00+00:00,2024-11-14 15:33:00+00:00,3241.01,3248.5,3072.46,3073.4,23.110079882505087,3.0594377144049214,30.93521550427212,100261.34280150098,0.6556094065871797,9,201.74487137175228,202.62566155297372,160.41814848240156,243.95238444232447,4320,time_stop
3,2024-11-18 19:10:00+00:00,2024-11-21 19:10:00+00:00,3138.67,3149.35,3374.12,3376.87,34.02715162791831,8.15027325643427,32.02161908895913,100505.29518594334,0.869512356426671,9,159.94513181186213,253.93143937544028,160.80847229750935,253.06809888979302,4320,time_stop
4,2024-12-05 03:04:00+00:00,2024-12-08 03:04:00+00:00,3902.59,3908.88,3999.39,4002.94,16.1175014541624,8.876353643931154,25.818331745029106,100758.36328483315,0.5763961508786729,9,247.55826067267083,70.74222898137396,161.21338125573303,157.08710839831176,4320,time_stop
5,2025-04-22 00:35:00+00:00,2025-04-22 08:00:00+00:00,1556.58,1559.99,1622.81,1622.24,21.907001246322594,-3.512425977162677,64.83152192192591,100915.45039323144,0.5943072280994435,1,0.022201399086510913,258.0294572492662,161.4647206291703,96.58693801918241,445,profit_convergence
6,2025-10-10 21:20:00+00:00,2025-10-10 21:21:00+00:00,3488.88,3500.0,3650.05,3706.38,31.872692669280372,154.3266530595469,28.95256854097894,101012.03733125061,0.8013144712289776,0,0.0,-1308.945623737659,161.61925973000098,-1470.56488346766,1,hard_stop
7,2025-10-10 21:22:00+00:00,2025-10-10 21:56:00+00:00,3658.05,3700.0,4066.66,3956.52,114.67858558521567,-270.83650956804814,27.21162161473543,99541.47244778294,0.9999343028348489,0,0.0,4138.615531385103,159.2663559164527,3979.3491754686506,34,funding_decay
